id;login;cabinet;dmaj;recordstatus;ddebut;dfin
3255;mcayeux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
736;mcayeux;bellevillesurmeuse;2018-04-16 14:48:31;1;2016-06-29;2018-04-16
733;mcayeux;thierville;2016-06-28 15:50:26;0;2016-06-28;
970;mcbedu;sancerre;2017-03-15 18:16:12;0;2017-03-15;
978;mcbedu;stsatur;2017-04-04 15:47:12;0;2017-04-04;
3361;mcbedu;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3320;mcbochereau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
880;mcbochereau;chateaudolonne;2016-11-16 19:25:03;0;2016-11-16;
92;mcbonnichon;chambon;2018-07-26 19:39:54;1;2015-04-03;2018-07-26
94;mcbonnichon;evaux;2015-04-30 18:52:34;0;2014-10-01;
93;mcbonnichon;chambonlepaud;2015-04-30 18:52:34;0;2015-04-14;
2981;mcbonnichon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2718;mcbourcet;saintalbandemontbel;2018-07-11 18:41:48;0;2018-07-11;
3490;mcbourcet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2494;mcbourcet;yenne;2018-01-10 17:16:08;0;2018-01-10;
2701;mcbourcet;Saint-Alban;2018-07-11 18:39:15;1;2018-06-22;2018-07-11
2578;mcchivot;montdidieransom;2018-03-16 12:06:04;0;2018-03-16;
3528;mcchivot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3421;mcharpigny;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1098;mcharpigny;saintdeniscms;2017-08-30 16:48:40;0;2017-08-30;
2790;mcharruau;vieillevigne;2018-08-29 18:21:44;0;2018-08-29;
3609;mcharruau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
808;mchibourg;lelamentin;2016-10-04 18:00:06;0;2016-10-04;
3287;mchibourg;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
531;mchutry;marigny;2015-09-08 09:38:52;0;2015-11-16;
3156;mchutry;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2897;mcoulon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
130;mcoulon;chalais;2015-04-30 18:52:34;0;2013-11-05;
875;mcoulon;angouleme-mois-sans-tabac;2016-11-14 16:00:44;0;2016-11-14;
872;mcoulon;ruffec-mois-sans-tabac;2016-11-14 16:01:42;1;2016-11-10;2016-11-14
131;mcoulon;chalais2;2015-04-30 18:52:34;0;2013-10-15;
2570;mcoulon;MontmoreaustCybard;2018-03-08 16:53:50;0;2018-03-08;
3077;mcriviere;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
401;mcriviere;hermenault;2015-04-30 18:52:34;0;2015-06-08;
672;mctrioulaire;craponneroch;2016-04-06 08:54:34;0;2016-04-06;
670;mctrioulaire;craponnebelleville;2016-04-06 08:46:02;0;2016-04-06;
674;mctrioulaire;saintpal;2018-07-13 17:10:56;1;2016-04-06;2018-07-13
3225;mctrioulaire;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3615;mcukier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2770;mcukier;vauvert;2018-08-29 13:31:03;0;2018-08-29;
2946;mdblanc;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
693;mdeffressigne;migennesdunant;2016-04-28 14:18:21;0;2016-04-28;
1137;mdeffressigne;charbuy;2017-09-22 16:17:38;0;2017-09-22;
654;mdeffressigne;migenneslarousse;2016-03-29 14:15:02;0;2016-03-29;
694;mdeffressigne;charmoy;2016-04-28 14:26:00;0;2016-04-28;
3215;mdeffressigne;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
876;mdelavallade;angouleme-mois-sans-tabac;2016-11-14 16:00:52;0;2016-11-14;
147;mdelavallade;Chateauneuf;2015-04-30 18:52:34;0;2011-01-01;
2988;mdelavallade;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
502;mdelavallade;merignac;2015-08-27 09:54:37;0;2015-09-02;
3660;mdemeure;grenobleabbaye;2018-10-16 10:37:00;0;2018-10-16;
951;mdemeure;grenoblemistral;2017-03-08 17:07:59;0;2017-03-08;
3659;mdemeure;grenoblevieuxtemple;2018-10-16 10:34:09;0;2018-10-16;
3346;mdemeure;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
154;mdevincre;biol;2015-04-30 18:52:34;0;2015-03-17;
3125;mdevincre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
730;mdiverchy;Targon;2016-06-20 19:27:04;0;2016-06-20;
3244;mdiverchy;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3397;mdlavalette;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1078;mdlavalette;sancoins;2017-08-23 10:25:36;0;2017-08-23;
1046;mdmartin;benquet;2017-06-20 16:05:36;0;2017-06-20;
924;mdmartin;marsanroumat;2017-01-24 17:00:38;0;2017-01-24;
3339;mdmartin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2746;mdutriat;Angoulemewaldeck;2018-08-16 09:22:43;0;2018-08-16;
2950;mdutriat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
174;mdziak;ladoix;2015-04-30 18:52:34;0;2014-11-05;
171;mdziak;beaune;2015-04-30 18:52:34;0;2014-09-22;
173;mdziak;dijon;2015-04-30 18:52:34;0;2015-02-06;
660;mdziak;dijon2;2018-09-21 17:36:20;1;2016-04-04;2018-09-21
2991;mdziak;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2673;mfaissoil;orelansstmarceau;2018-06-13 12:02:07;0;2018-06-13;
2459;mfaissoil;orleansverrerie;2017-11-24 10:46:54;0;2017-11-24;
3469;mfaissoil;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3312;mfiguet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
854;mfiguet;saintvallier;2018-04-04 17:46:06;1;2016-11-09;2018-04-04
1062;mfofana;villeurbanne;2017-07-19 14:07:51;0;2017-07-19;
3368;mfofana;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3162;mforteau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
540;mforteau;fontaine;2018-09-28 15:44:39;0;2015-09-01;
540;mforteau;fontaine;2018-09-28 15:44:39;0;2018-09-28;
206;mgeneste;limon;2015-04-30 18:52:34;0;2013-03-28;
2938;mgeneste;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
207;mgeneste;verdun;2015-04-30 18:52:34;0;2013-07-09;
2608;mghanem;zTest;2018-04-09 16:35:23;0;2018-04-09;
3541;mghanem;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2461;mginganddiaz;anianeconfiserie;2017-11-24 11:45:35;0;2017-11-24;
3471;mginganddiaz;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3227;mgruppi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
676;mgruppi;villeneuveleclerc;2016-04-06 16:17:27;0;2016-04-06;
1084;mguibbal;albanalbi;2017-08-30 12:18:49;0;2017-08-30;
3409;mguibbal;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1084;mguibbal;albanalbi;2017-08-30 12:18:49;0;2017-08-30;
3547;mguilhot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2620;mguilhot;faysurlignon;2018-04-26 16:14:24;0;2018-04-26;
228;mhersent;saintjeandugard;2015-04-30 18:52:34;0;2015-05-07;
3097;mhersent;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3081;mjacquot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
600;mjacquot;pissos;2016-01-20 16:19:10;0;2016-01-20;
602;mjacquot;ychoux;2016-01-20 16:29:06;0;2016-01-20;
541;mjacquot;labouheyre;2015-09-17 15:45:36;0;2015-10-26;
3586;mjdepre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2675;mjdepre;outreau;2018-06-13 17:56:07;0;2018-06-13;
236;mjeanneret;montchanin;2015-04-30 18:52:34;0;2015-03-27;
3105;mjeanneret;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3621;mkania;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2777;mkania;laxou;2018-08-29 17:44:52;0;2018-08-29;
2623;mlabbe;toulouseplana;2018-04-26 17:03:30;0;2018-04-26;
3549;mlabbe;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3001;mlanglois;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
264;mlanglois;chablis;2016-09-06 14:45:35;1;2015-01-22;2016-09-06
2504;mlassu;bassens;2018-01-18 13:03:51;0;2018-01-18;
3496;mlassu;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
750;mlatriche;pons;2016-07-29 20:31:11;0;2016-07-29;
3264;mlatriche;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
751;mlatriche;gemozac;2016-07-29 20:34:12;0;2016-07-29;
2437;mlatriche;thenac;2017-11-15 16:24:36;0;2017-11-15;
817;mlaurent;severac;2016-10-05 16:07:02;0;2016-10-05;
3296;mlaurent;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
824;mlaurent;severacbriand;2016-10-06 13:30:39;0;2016-10-06;
3330;mlcoupeau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
904;mlcoupeau;montech;2017-01-11 14:42:49;0;2017-01-11;
3559;mlemeur;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2653;mlemeur;saintfelix;2018-05-17 14:33:19;0;2018-05-17;
3456;mlickel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2436;mlickel;ittenheim;2017-11-15 15:57:09;0;2017-11-15;
2921;mlongin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
309;mlongin;laclayette;2015-04-30 18:52:34;0;2013-04-23;
3633;mlpoulat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2824;mlpoulat;saintmarcellinvallier;2018-09-04 14:22:29;0;2018-09-04;
2850;mlpoulat;pontenroyans;2018-09-24 15:51:02;0;2018-09-24;
3598;mlsavary;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2737;mlsavary;bussierepoitevine;2018-07-26 18:06:01;0;2018-07-26;
2728;mlsavary;ledorat;2018-07-26 12:11:10;0;2018-07-23;
319;mmairot;grenoblenewyork;2015-04-30 18:52:34;0;2014-11-20;
3040;mmairot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
500;mmarmo;carpentras;2015-08-10 15:22:37;0;2015-10-06;
3139;mmarmo;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2692;mmartin;stmaur;2018-06-14 18:09:03;0;2018-06-14;
3581;mmartin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2691;mmartin;chateaurouxcombanaire;2018-06-14 18:06:12;0;2018-06-14;
324;mmartinsveiga;boussac2;2017-05-10 18:10:32;1;2015-01-13;2017-05-10
3007;mmartinsveiga;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3056;mmeheust;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
329;mmeheust;parisdehaynin;2015-04-30 18:52:34;0;2015-02-07;
3521;mmoindjie;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2560;mmoindjie;champigny;2018-03-07 17:08:33;0;2018-03-07;
889;mmurtin;tossiat;2016-12-12 12:32:42;0;2016-12-12;
3326;mmurtin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3188;mnaiditch;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
472;mnapo;pantinmarg;2015-05-21 15:02:19;0;2015-04-21;
3117;mnapo;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
799;mpagnier;pontarlier;2016-09-27 18:05:54;0;2016-09-27;
575;mpagnier;oyeetpallet;2017-04-20 11:21:07;1;2015-12-02;2017-04-20
826;mpagnier;houtaud;2016-10-12 16:27:05;0;2016-10-12;
367;mpagnier;mouthe;2017-04-20 11:10:22;1;2014-11-18;2017-04-20
3014;mpagnier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
482;mpagnier;gilley;2018-03-29 15:02:26;1;2015-06-08;2018-03-29
366;mpagnier;lacluse;2015-04-30 18:52:34;0;2014-11-20;
1028;mpagnier;nozeroy;2017-09-07 16:52:28;1;2017-05-18;2017-09-07
590;mpagnier;frasne;2015-12-23 09:04:10;0;2015-12-23;
365;mpagnier;jougne;2018-08-27 15:38:32;1;2015-03-21;2018-08-27
588;mpagnier;malbuisson;2015-12-23 08:56:58;0;2015-12-23;
1028;mpagnier;nozeroy;2017-09-07 16:52:28;1;2017-05-18;2017-09-07
2837;mpaillet;thise;2018-09-18 16:08:58;0;2018-09-18;
1074;mpaillet;besanconvesoul;2018-06-27 14:19:46;1;2017-08-21;2018-06-27
1075;mpaillet;rochelezbeaupre;2017-08-21 19:28:07;0;2017-08-21;
3407;mpaillet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
558;mpbuttard;Chambery1;2015-11-02 10:52:57;0;2015-10-01;
3172;mpbuttard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2542;mpechaux;lesmureauxbriand;2018-02-07 18:39:09;0;2018-02-07;
3513;mpechaux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3224;mpeltier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
669;mpeltier;craponnebelleville;2018-07-26 16:50:37;0;2018-07-26;
748;mpeltier;allegre;2016-07-26 14:12:53;0;2016-07-26;
673;mpeltier;saintpal;2016-04-06 08:59:33;0;2018-07-27;
2660;mperciot;bletterans;2018-06-07 15:03:32;0;2018-06-07;
3568;mperciot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2834;mpergeline;saintmarslajaille;2018-09-10 18:26:27;0;2018-09-10;
3647;mpergeline;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2574;mperroy;ayzac;2018-03-16 11:36:00;0;2018-03-16;
3526;mperroy;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3601;mpiller;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2753;mpiller;amberthenriIv;2018-08-22 15:03:18;0;2018-08-22;
2755;mpiller;ambertlamasse;2018-08-22 15:11:38;0;2018-08-22;
3017;mpina;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
374;mpina;regny;2016-12-13 14:50:04;1;2014-03-03;2016-12-13
856;mpinto;montlucon;2018-08-29 13:19:05;1;2016-11-09;2018-08-29
3314;mpinto;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2828;mpjacoumet;riscle;2018-09-04 18:00:05;0;2018-09-04;
675;mpjacoumet;nogaro;2016-04-06 16:00:57;0;2016-04-06;
3226;mpjacoumet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
326;mpmathe;cessieu;2015-04-30 18:52:34;0;2015-08-03;
3008;mpmathe;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3121;mpsportes;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
419;mpsportes;cluny;2018-09-24 18:33:38;1;2015-04-09;2018-09-24
1076;mraymond;Espagnac1;2017-08-22 15:45:25;0;2017-08-22;
3408;mraymond;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1077;mraymond;Espagnac2;2017-08-22 15:45:51;0;2017-08-22;
3020;mrenoux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
389;mrenoux;regny;2016-12-13 14:50:10;1;2014-03-03;2016-12-13
2827;mretailleau;pornichet;2018-09-04 16:59:46;0;2018-09-04;
3646;mretailleau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
723;mrevault;saintvincentdeslandes;2016-06-15 14:13:22;0;2016-06-15;
722;mrevault;chateaubriant;2016-06-15 14:04:21;0;2016-06-15;
3253;mrevault;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
724;mrevault;moisdon;2016-06-15 14:16:46;0;2016-06-15;
2524;msegart;bellevillesurmeuse;2018-09-17 11:55:15;1;2018-01-31;2018-09-17
2526;msegart;etain;2018-01-31 16:35:34;0;2018-01-31;
3506;msegart;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2525;msegart;bellevillesurmeuserepublique;2018-09-17 11:57:12;1;2018-01-31;2018-09-17
2835;msegart;montmedy;2018-09-17 11:51:37;0;2018-09-17;
3313;mserriere;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
855;mserriere;freland;2016-11-09 10:14:41;0;2016-11-09;
3233;mterville;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
699;mterville;tournuslamanu;2016-05-04 13:51:03;0;2016-05-04;
3220;mtestinfo;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2470;mthore;manciet;2017-12-12 17:10:22;0;2017-12-12;
3475;mthore;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2469;mthore;nogaro;2017-12-12 17:07:20;0;2017-12-12;
2471;mthore;lehouga;2017-12-12 17:13:21;0;2017-12-12;
1121;mtouati;valencemozart;2017-09-05 10:30:45;0;2017-09-05;
1120;mtouati;valenceperrin;2017-09-05 10:30:05;0;2017-09-05;
806;mtouati;chabeuil;2016-10-04 16:47:01;0;2016-10-04;
3285;mtouati;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
528;mverbeke;varen;2015-09-07 17:17:52;0;2015-11-07;
946;mverbeke;stantoninnv;2017-03-06 16:48:57;0;2017-03-06;
3154;mverbeke;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2931;mvigouroux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
440;mvigouroux;rennes;2015-04-30 18:52:34;0;2012-12-04;
2805;mvoirin;panissieres;2018-08-29 19:11:27;0;2018-08-29;
3636;mvoirin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
220;myguyot;sezanne;2015-04-30 18:52:34;0;2013-09-18;
221;myguyot;sezannebroyes;2015-04-30 18:52:34;0;2013-11-19;
2917;myguyot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
322;nathmartin;lemas;2015-04-30 18:52:34;0;2014-08-04;
321;nathmartin;gontaud;2015-04-30 18:52:34;0;2014-09-11;
3006;nathmartin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
44;nazour;mureaux32;2018-04-10 12:45:01;1;2014-12-11;2018-04-10
3044;nazour;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
43;nazour;lesmureaux68;2018-04-10 10:48:22;1;2015-02-17;2018-04-10
1149;nbarthez;realmont;2017-10-03 14:35:10;0;2017-10-03;
3442;nbarthez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2492;nbertrand;mehun;2018-01-09 18:30:16;0;2018-01-09;
3489;nbertrand;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3478;nbilly;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2474;nbilly;bressuire;2017-12-13 17:31:31;0;2017-12-13;
2978;nblanc;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
83;nblanc;castellane;2015-04-30 18:52:34;0;2014-11-13;
104;nbouton;conlie;2015-04-30 18:52:34;0;2015-02-12;
3047;nbouton;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
105;nbouton;tennie;2018-07-31 17:27:15;1;2015-01-27;2018-07-31
3153;nchaib;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
526;nchaib;lecendre;2015-09-07 16:48:02;0;2015-11-02;
742;nchevillot;chatillonsurchalaronne;2016-07-08 18:36:47;0;2016-07-08;
3260;nchevillot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3168;ncodou;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
553;ncodou;montataire;2017-09-05 17:55:45;1;2015-10-23;2017-09-05
3069;ncuny;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
137;ncuny;gaillefontaine;2015-04-30 18:52:34;0;2015-03-12;
2451;ndeguin;saulieu;2017-11-22 16:16:55;0;2017-11-22;
2597;ndeguin;arnay;2018-04-03 15:06:39;0;2018-04-03;
3464;ndeguin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3510;ndejarnac;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2537;ndejarnac;jarnac;2018-02-07 18:07:21;0;2018-02-07;
2841;ndejarnac;merignac;2018-09-19 17:44:39;0;2018-09-19;
2609;ndejarnac;segonzac;2018-04-09 17:51:51;0;2018-04-09;
2840;ndejarnac;Chateauneuf;2018-09-19 17:43:03;0;2018-09-19;
1145;ndelmaslagarde;laroquedolmes;2017-10-03 11:01:35;0;2017-10-03;
3440;ndelmaslagarde;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2450;ndeom;varilhes;2017-11-22 14:19:34;0;2017-11-22;
3462;ndeom;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1014;ndupuycugerone;bagneresdebigorre;2017-05-03 12:23:53;0;2017-05-03;
2711;ndupuycugerone;bagneresdebigorrelarrey;2018-07-05 17:10:16;0;2018-07-05;
3383;ndupuycugerone;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1144;ngrouas;Coulaines;2017-09-29 16:21:18;0;2017-09-29;
2555;ngrouas;lemanseperon;2018-03-02 18:17:42;0;2018-03-02;
3439;ngrouas;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3557;nhubert;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2640;nhubert;panrouge;2018-05-15 16:03:32;0;2018-05-15;
608;nlagarde;pontacq;2016-01-27 10:15:46;0;2016-01-27;
3193;nlagarde;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1136;nlagarde;ibos;2017-09-19 16:42:39;0;2017-09-19;
3596;nlantonnat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2721;nlantonnat;Cran-Gevrier;2018-07-16 15:13:28;0;2018-07-16;
2719;nlantonnat;Poisy;2018-07-16 14:38:36;0;2018-07-16;
269;nlaroche;montignac;2015-04-30 18:52:34;0;2014-03-07;
2901;nlaroche;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
697;nlaroche;Rouillac;2016-05-03 16:52:38;0;2016-05-03;
267;nlaroche;champniers;2015-04-30 18:52:34;0;2013-04-23;
3261;nlecuyot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
744;nlecuyot;castressidobre;2016-07-08 20:35:27;0;2016-07-08;
743;nlecuyot;castresoult;2016-07-08 20:31:56;0;2016-07-08;
3570;nmariconi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2462;nmauduit;evry;2017-11-24 15:46:35;0;2017-11-24;
3472;nmauduit;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2887;nmedkouri;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
327;nmedkouri;sezanne;2015-04-30 18:52:34;0;2013-09-18;
1132;nmedkouri;sezannechampbenoist;2017-09-12 15:56:06;0;2017-09-12;
328;nmedkouri;sezannebroyes;2015-04-30 18:52:34;0;2013-11-19;
2924;nmerino;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
334;nmerino;geaune;2015-04-30 18:52:34;0;2015-03-10;
335;nmerino;Samadet;2015-04-30 18:52:34;0;2013-07-02;
336;nmerino;villeneuvedemarsan;2018-04-10 17:36:41;1;2015-02-13;2018-04-10
3571;nmoriconi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2662;nmoriconi;ruptsurmoselle;2018-06-13 08:19:29;0;2018-06-13;
2823;npelletey;beaucourtbeuclerc;2018-09-04 14:10:44;0;2018-09-04;
3630;npelletey;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2831;npelletey;beaucourtjappy;2018-09-07 15:54:45;0;2018-09-07;
1113;nsampedro;stsauveurtinee;2017-08-31 16:05:27;0;2017-08-31;
3428;nsampedro;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1112;nsampedro;valdeblore;2017-12-14 11:04:03;1;2017-08-31;2017-12-14
3497;nvasseur;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2505;nvasseur;noiretable;2018-01-18 13:05:11;0;2018-01-18;
170;odutt;strasbourglambert;2015-04-30 18:52:34;0;2015-03-20;
2496;odutt;strasbourgneuhof;2018-05-09 10:43:10;1;2018-01-11;2018-05-09
3100;odutt;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
169;odutt;mundolsheim;2015-04-30 18:52:34;0;2015-03-17;
177;ofaure;rennes;2015-04-30 18:52:34;0;2012-12-04;
2898;ofaure;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
237;ojoly;chatelleraultmadame;2015-04-30 18:52:34;0;2014-03-06;
2952;ojoly;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3622;okauffer;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2762;okauffer;niederhaslach;2018-08-29 12:48:10;0;2018-08-29;
888;olombaert;neuvelle;2016-12-09 11:04:49;0;2016-12-09;
3325;olombaert;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2838;olombaert;besanconvesoul;2018-09-19 13:09:58;0;2018-09-19;
948;osillas;toulousenetwiller;2017-03-08 14:32:33;0;2017-03-08;
3348;osillas;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2454;pbarralon;montfaucon;2017-11-22 16:27:46;0;2017-11-22;
2454;pbarralon;montfaucon;2017-11-22 16:27:46;0;2017-11-22;
3467;pbarralon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2454;pbarralon;montfaucon;2017-11-22 16:27:46;0;2017-11-22;
63;pbernier;Frontenay;2015-04-30 18:52:34;0;2012-04-10;
2869;pbernier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1048;pblanchon;stmartin2;2017-06-28 09:46:44;0;2017-06-28;
3396;pblanchon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1050;pblanchon;stmartin4;2017-06-28 09:48:12;0;2017-06-28;
1049;pblanchon;stmartin3;2017-06-28 09:47:50;0;2017-06-28;
2842;pbodez;rambervillers;2018-09-19 17:57:28;0;2018-09-19;
2844;pbodez;charmes;2018-09-19 17:59:48;0;2018-09-19;
2843;pbodez;rambervillers2;2018-09-19 17:57:43;0;2018-09-19;
3375;pbodez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2973;pdargenlieu;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2935;pdaymier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
141;pdaymier;lesvans;2018-02-16 10:11:30;1;2014-01-28;2018-02-16
3616;pdelbecq;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
929;pdufour;zTest;2018-10-15 21:01:11;1;2017-01-30;2018-10-15
3029;pdufour;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3618;pgouzy;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2793;pgouzy;blain;2018-08-29 18:31:07;0;2018-08-29;
868;pkerherve;chindrieux;2016-11-09 15:32:19;0;2016-11-09;
867;pkerherve;aixlesbains;2016-11-09 15:30:56;0;2016-11-09;
3304;pkerherve;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3337;pmalterre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
